Book,Line,Text
4,782,"ἠρτύναντο δ’ἐρετμὰ τροποῖς ἐν δερματίνοισι,"
4,783,"πάντα κατὰ μοῖραν, ἀνά θ’ἱστία λευκὰ πέτασσαν·"
4,784,τεύχεα δέ σφ’ἤνεικαν ὑπέρθυμοι θεράποντες.
4,785,"ὑψοῦ δ’ἐν νοτίῳ τήν γ’ὥρμισαν, ἐκ δ’ἔβαν αὐτοί·"
4,786,"ἔνθα δὲ δόρπον ἕλοντο, μένον δ’ἐπὶ ἕσπερον ἐλθεῖν."
4,787,ἡ δ’ὑπερωίῳ αὖθι περίφρων Πηνελόπεια
4,788,"κεῖτ’ ἄρ’ ἄσιτος, ἄπαστος ἐδητύος ἠδὲ ποτῆτος,"
4,789,"ὁρμαίνουσ’ εἴ οἱ θάνατον φύγοι υἱὸς ἀμύμων,"
4,790,ἦ ὅ γ’ὑπὸ μνηστῆρσιν ὑπερφιάλοισι δαμείη.
4,791,ὅσσα δὲ μερμήριξε λέων ἀνδρῶν ἐν ὁμίλῳ
4,792,"δείσας, ὁππότε μιν δόλιον περὶ κύκλον ἄγωσι,"
4,793,τόσσα μιν ὁρμαίνουσαν ἐπήλυθε νήδυμος ὕπνος·
4,794,"εὗδε δ’ἀνακλινθεῖσα, λύθεν δέ οἱ ἅψεα πάντα."
4,795,"ἔνθ’ αὖτ’ ἄλλ’ ἐνόησε θεά, γλαυκῶπις Ἀθήνη·"
4,796,"εἴδωλον ποίησε, δέμας δ’ἤικτο γυναικί,"
4,797,"Ἰφθίμῃ, κούρῃ μεγαλήτορος Ἰκαρίοιο,"
4,798,τὴν Εὔμηλος ὄπυιε Φερῇς ἔνι οἰκία ναίων.
4,799,"πέμπε δέ μιν πρὸς δώματ’ Ὀδυσσῆος θείοιο,"
4,800,εἵως Πηνελόπειαν ὀδυρομένην γοόωσαν
4,801,παύσειε κλαυθμοῖο γόοιό τε δακρυόεντος.
4,802,"ἐς θάλαμον δ’εἰσῆλθε παρὰ κληῖδος ἱμάντα,"
4,803,"στῆ δ’ἄρ ὑπὲρ κεφαλῆς, καί μιν πρὸς μῦθον ἔειπεν·"
4,804,"εὕδεις, Πηνελόπεια, φίλον τετιημένη ἦτορ;"
4,805,οὐ μέν σ’οὐδὲ ἐῶσι θεοὶ ῥεῖα ζώοντες
4,806,"κλαίειν οὐδ’ ἀκάχησθαι, ἐπεί ῥ’ἔτι νόστιμός ἐστι"
4,807,σὸς παῖς· οὐ μὲν γάρ τι θεοῖς ἀλιτήμενός ἐστι.
4,808,"τὴν δ’ἠμείβετ’ ἔπειτα περίφρων Πηνελόπεια,"
4,809,ἡδὺ μάλα κνώσσουσ’ ἐν ὀνειρείῃσι πύλῃσιν·
4,810,"τίπτε, κασιγνήτη, δεῦρ’ ἤλυθες; οὔ τι πάρος γε"
4,811,"πωλέ’, ἐπεὶ μάλα πολλὸν ἀπόπροθι δώματα ναίεις·"
4,812,καί με κέλεαι παύσασθαι ὀιζύος ἠδ’ ὀδυνάων
4,813,"πολλέων, αἵ μ’ἐρέθουσι κατὰ φρένα καὶ κατὰ θυμόν,"
4,814,"ἣ πρὶν μὲν πόσιν ἐσθλὸν ἀπώλεσα θυμολέοντα,"
4,815,"παντοίῃς ἀρετῇσι κεκασμένον ἐν Δαναοῖσιν,"
4,816,"ἐσθλόν, τοῦ κλέος εὐρὺ καθ’ Ἑλλάδα καὶ μέσον Ἄργος·"
4,817,"νῦν αὖ παῖς ἀγαπητὸς ἔβη κοίλης ἐπὶ νηός,"
4,818,"νήπιος, οὔτε πόνων ἐὺ εἰδὼς οὔτ’ ἀγοράων."
4,819,τοῦ δὴ ἐγὼ καὶ μᾶλλον ὀδύρομαι ἤ περ ἐκείνου·
4,820,"τοῦ δ’ἀμφιτρομέω καὶ δείδια, μή τι πάθῃσιν,"
4,821,"ἢ ὅ γε τῶν ἐνὶ δήμῳ, ἵν’ οἴχεται, ἢ ἐνὶ πόντῳ·"
4,822,"δυσμενέες γὰρ πολλοὶ ἐπ’ αὐτῷ μηχανόωνται,"
4,823,ἱέμενοι κτεῖναι πρὶν πατρίδα γαῖαν ἱκέσθαι.
4,824,τὴν δ’ἀπαμειβόμενον προσέφη εἴδωλον ἀμαυρόν·
4,825,"θάρσει, μηδέ τι πάγχυ μετὰ φρεσὶ δείδιθι λίην·"
4,826,"τοίη γάρ οἱ πομπὸς ἅμ’ ἔρχεται, ἥν τε καὶ ἄλλοι"
4,827,"ἀνέρες ἠρήσαντο παρεστάμεναι, δύναται γάρ,"
4,828,Παλλὰς Ἀθηναίη· σὲ δ’ὀδυρομένην ἐλεαίρει·
4,829,ἣ νῦν με προέηκε τεῒν τάδε μυθήσασθαι.
4,830,τὴν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·
4,831,"εἰ μὲν δὴ θεός ἐσσι θεοῖό τε ἔκλυες αὐδήν,"
4,832,"εἰ δ’ἄγε μοι καὶ κεῖνον ὀιζυρὸν κατάλεξον,"
4,833,"εἴ που ἔτι ζώει καὶ ὁρᾷ φάος ἠελίοιο,"
4,834,ἦ ἤδη τέθνηκε καὶ εἰν Ἀίδαο δόμοισι.
4,835,τὴν δ’ἀπαμειβόμενον προσέφη εἴδωλον ἀμαυρόν·
4,836,"οὐ μέν τοι κεῖνόν γε διηνεκέως ἀγορεύσω,"
4,837,ζώει ὅ γ’ἦ τέθνηκε· κακὸν δ’ἀνεμώλια βάζειν.
4,838,ὣς εἰπὸν σταθμοῖο παρὰ κληῖδα λιάσθη
4,839,ἐς πνοιὰς ἀνέμων. ἡ δ’ἐξ ὕπνου ἀνόρουσε
4,840,"κούρη Ἰκαρίοιο· φίλον δέ οἱ ἦτορ ἰάνθη,"
4,841,ὥς οἱ ἐναργὲς ὄνειρον ἐπέσσυτο νυκτὸς ἀμολγῷ.
4,842,μνηστῆρες δ’ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα
4,843,Τηλεμάχῳ φόνον αἰπὺν ἐνὶ φρεσὶν ὁρμαίνοντες.
4,844,"ἔστι δέ τις νῆσος μέσσῃ ἁλὶ πετρήεσσα,"
4,845,"μεσσηγὺς Ἰθάκης τε Σάμοιό τε παιπαλοέσσης,"
4,846,"Ἀστερίς, οὐ μεγάλη· λιμένες δ’ἔνι ναύλοχοι αὐτῇ"
4,847,ἀμφίδυμοι· τῇ τόν γε μένον λοχόωντες Ἀχαιοί.
5,1,ἠὼς δ’ἐκ λεχέων παρ’ ἀγαυοῦ Τιθωνοῖο
5,2,"ὤρνυθ’, ἵν’ ἀθανάτοισι φόως φέροι ἠδὲ βροτοῖσιν·"
5,3,"οἱ δὲ θεοὶ θῶκόνδε καθίζανον, ἐν δ’ἄρα τοῖσι"
5,4,"Ζεὺς ὑψιβρεμέτης, οὗ τε κράτος ἐστὶ μέγιστον."
5,5,τοῖσι δ’Ἀθηναίη λέγε κήδεα πόλλ’ Ὀδυσῆος
5,6,μνησαμένη· μέλε γάρ οἱ ἐὼν ἐν δώμασι νύμφης·
5,7,"Ζεῦ πάτερ ἠδ’ ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες,"
5,8,μή τις ἔτι πρόφρων ἀγανὸς καὶ ἤπιος ἔστω
5,9,"σκηπτοῦχος βασιλεύς, μηδὲ φρεσὶν αἴσιμα εἰδώς,"
5,10,ἀλλ’ αἰεὶ χαλεπός τ’εἴη καὶ αἴσυλα ῥέζοι·
5,11,ὡς οὔ τις μέμνηται Ὀδυσσῆος θείοιο
5,12,"λαῶν οἷσιν ἄνασσε, πατὴρ δ’ὣς ἤπιος ἦεν."
5,13,ἀλλ’ ὁ μὲν ἐν νήσῳ κεῖται κρατέρ’ ἄλγεα πάσχων
5,14,"νύμφης ἐν μεγάροισι Καλυψοῦς, ἥ μιν ἀνάγκῃ"
5,15,ἴσχει· ὁ δ’οὐ δύναται ἣν πατρίδα γαῖαν ἱκέσθαι·
5,16,"οὐ γάρ οἱ πάρα νῆες ἐπήρετμοι καὶ ἑταῖροι,"
5,17,οἵ κέν μιν πέμποιεν ἐπ’ εὐρέα νῶτα θαλάσσης.
5,18,νῦν αὖ παῖδ’ ἀγαπητὸν ἀποκτεῖναι μεμάασιν
5,19,οἴκαδε νισόμενον· ὁ δ’ἔβη μετὰ πατρὸς ἀκουὴν
5,20,ἐς Πύλον ἠγαθέην ἠδ’ ἐς Λακεδαίμονα δῖαν.
5,21,τὴν δ’ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·
5,22,"τέκνον ἐμόν, ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων."
5,23,"οὐ γὰρ δὴ τοῦτον μὲν ἐβούλευσας νόον αὐτή,"
5,24,ὡς ἤτοι κείνους Ὀδυσεὺς ἀποτίσεται ἐλθών;
5,25,"Τηλέμαχον δὲ σὺ πέμψον ἐπισταμένως, δύνασαι γάρ,"
5,26,"ὥς κε μάλ’ ἀσκηθὴς ἣν πατρίδα γαῖαν ἵκηται,"
5,27,μνηστῆρες δ’ἐν νηὶ· παλιμπετὲς ἀπονέωνται.
5,28,"ἦ ῥα καὶ Ἑρμείαν, υἱὸν φίλον, ἀντίον ηὔδα·"
5,29,"Ἑρμεία, σὺ γὰρ αὖτε τά τ’ἄλλα περ ἄγγελός ἐσσι,"
5,30,"νύμφῃ ἐυπλοκάμῳ εἰπεῖν νημερτέα βουλήν,"
5,31,"νόστον Ὀδυσσῆος ταλασίφρονος, ὥς κε νέηται"
5,32,οὔτε θεῶν πομπῇ οὔτε θνητῶν ἀνθρώπων·
5,33,ἀλλ’ ὅ γ’ἐπὶ σχεδίης πολυδέσμου πήματα πάσχων
5,34,"ἤματί κ’εἰκοστῷ Σχερίην ἐρίβωλον ἵκοιτο,"
5,35,"Φαιήκων ἐς γαῖαν, οἳ ἀγχίθεοι γεγάασιν,"
5,36,"οἵ κέν μιν περὶ κῆρι θεὸν ὣς τιμήσουσι,"
5,37,"πέμψουσιν δ’ἐν νηὶ φίλην ἐς πατρίδα γαῖαν,"
5,38,"χαλκόν τε χρυσόν τε ἅλις ἐσθῆτά τε δόντες,"
5,39,"πόλλ’, ὅσ’ ἂν οὐδέ ποτε Τροίης ἐξήρατ’ Ὀδυσσεύς,"
5,40,"εἴ περ ἀπήμων ἦλθε, λαχὼν ἀπὸ ληίδος αἶσαν."
5,41,ὣς γάρ οἱ μοῖρ’ ἐστὶ φίλους τ’ἰδέειν καὶ ἱκέσθαι
5,42,οἶκον ἐς ὑψόροφον καὶ ἑὴν ἐς πατρίδα γαῖαν.
5,43,"ὣς ἔφατ’, οὐδ’ ἀπίθησε διάκτορος ἀργεϊφόντης."
5,44,"αὐτίκ’ ἔπειθ’ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα,"
5,45,"ἀμβρόσια χρύσεια, τά μιν φέρον ἠμὲν ἐφ’ ὑγρὴν"
5,46,ἠδ’ ἐπ’ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο.
5,47,"εἵλετο δὲ ῥάβδον, τῇ τ’ἀνδρῶν ὄμματα θέλγει,"
5,48,"ὧν ἐθέλει, τοὺς δ’αὖτε καὶ ὑπνώοντας ἐγείρει."
5,49,τὴν μετὰ χερσὶν ἔχων πέτετο κρατὺς ἀργεϊφόντης.
5,50,Πιερίην δ’ἐπιβὰς ἐξ αἰθέρος ἔμπεσε πόντῳ·
5,51,"σεύατ’ ἔπειτ’ ἐπὶ κῦμα λάρῳ ὄρνιθι ἐοικώς,"
5,52,ὅς τε κατὰ δεινοὺς κόλπους ἁλὸς ἀτρυγέτοιο
5,53,ἰχθῦς ἀγρώσσων πυκινὰ πτερὰ δεύεται ἅλμῃ·
5,54,τῷ ἴκελος πολέεσσιν ὀχήσατο κύμασιν Ἑρμῆς.
5,55,"ἀλλ’ ὅτε δὴ τὴν νῆσον ἀφίκετο τηλόθ’ ἐοῦσαν,"
5,56,ἔνθ’ ἐκ πόντου βὰς ἰοειδέος ἤπειρόνδε
5,57,"ἤιεν, ὄφρα μέγα σπέος ἵκετο, τῷ ἔνι νύμφη"
5,58,ναῖεν ἐυπλόκαμος· τὴν δ’ἔνδοθι τέτμεν ἐοῦσαν.
5,59,"πῦρ μὲν ἐπ’ ἐσχαρόφιν μέγα καίετο, τηλόσε δ’ὀδμὴ"
5,60,κέδρου τ’εὐκεάτοιο θύου τ’ἀνὰ νῆσον ὀδώδει
5,61,δαιομένων· ἡ δ’ἔνδον ἀοιδιάουσ’ ὀπὶ καλῇ
5,62,ἱστὸν ἐποιχομένη χρυσείῃ κερκίδ’ ὕφαινεν.
5,63,"ὕλη δὲ σπέος ἀμφὶ πεφύκει τηλεθόωσα,"
5,64,κλήθρη τ’αἴγειρός τε καὶ εὐώδης κυπάρισσος.
5,65,"ἔνθα δέ τ’ὄρνιθες τανυσίπτεροι εὐνάζοντο,"
5,66,σκῶπές τ’ἴρηκές τε τανύγλωσσοί τε κορῶναι
5,67,"εἰνάλιαι, τῇσίν τε θαλάσσια ἔργα μέμηλεν."
5,68,ἡ δ’αὐτοῦ τετάνυστο περὶ σπείους γλαφυροῖο
5,69,"ἡμερὶς ἡβώωσα, τεθήλει δὲ σταφυλῇσι."
5,70,"κρῆναι δ’ἑξείης πίσυρες ῥέον ὕδατι λευκῷ,"
5,71,πλησίαι ἀλλήλων τετραμμέναι ἄλλυδις ἄλλη.
5,72,ἀμφὶ δὲ λειμῶνες μαλακοὶ ἴου ἠδὲ σελίνου
5,73,θήλεον. ἔνθα κ’ἔπειτα καὶ ἀθάνατός περ ἐπελθὼν
5,74,θηήσαιτο ἰδὼν καὶ τερφθείη φρεσὶν ᾗσιν.
5,75,ἔνθα στὰς θηεῖτο διάκτορος ἀργεϊφόντης.
5,76,"αὐτὰρ ἐπεὶ δὴ πάντα ἑῷ θηήσατο θυμῷ,"
5,77,αὐτίκ’ ἄρ’ εἰς εὐρὺ σπέος ἤλυθεν. οὐδέ μιν ἄντην
5,78,"ἠγνοίησεν ἰδοῦσα Καλυψώ, δῖα θεάων·"
5,79,οὐ γάρ τ’ἀγνῶτες θεοὶ ἀλλήλοισι πέλονται
5,80,"ἀθάνατοι, οὐδ’ εἴ τις ἀπόπροθι δώματα ναίει."
5,81,"οὐδ’ ἄρ’ Ὀδυσσῆα μεγαλήτορα ἔνδον ἔτετμεν,"
5,82,"ἀλλ’ ὅ γ’ἐπ’ ἀκτῆς κλαῖε καθήμενος, ἔνθα πάρος περ,"
5,83,δάκρυσι καὶ στοναχῇσι καὶ ἄλγεσι θυμὸν ἐρέχθων.
5,84,πόντον ἐπ’ ἀτρύγετον δερκέσκετο δάκρυα λείβων.
5,85,"Ἑρμείαν δ’ἐρέεινε Καλυψώ, δῖα θεάων,"
5,86,ἐν θρόνῳ ἱδρύσασα φαεινῷ σιγαλόεντι·
5,87,"τίπτε μοι, Ἑρμεία χρυσόρραπι, εἰλήλουθας"
5,88,αἰδοῖός τε φίλος τε; πάρος γε μὲν οὔ τι θαμίζεις.
5,89,"αὔδα ὅ τι φρονέεις· τελέσαι δέ με θυμὸς ἄνωγεν,"
5,90,εἰ δύναμαι τελέσαι γε καὶ εἰ τετελεσμένον ἐστίν.
5,91,"ἀλλ’ ἕπεο προτέρω, ἵνα τοι πὰρ ξείνια θείω."
5,92,ὥς ἄρα φωνήσασα θεὰ παρέθηκε τράπεζαν
5,93,"ἀμβροσίης πλήσασα, κέρασσε δὲ νέκταρ ἐρυθρόν."
5,94,αὐτὰρ ὁ πῖνε καὶ ἦσθε διάκτορος ἀργεϊφόντης.
5,95,"αὐτὰρ ἐπεὶ δείπνησε καὶ ἤραρε θυμὸν ἐδωδῇ,"
5,96,καὶ τότε δή μιν ἔπεσσιν ἀμειβόμενος προσέειπεν·
5,97,εἰρωτᾷς μ’ἐλθόντα θεὰ θεόν· αὐτὰρ ἐγώ τοι
5,98,νημερτέως τὸν μῦθον ἐνισπήσω· κέλεαι γάρ.
5,99,Ζεὺς ἐμέ γ’ἠνώγει δεῦρ’ ἐλθέμεν οὐκ ἐθέλοντα·
5,100,τίς δ’ἂν ἑκὼν τοσσόνδε διαδράμοι ἁλμυρὸν ὕδωρ
5,101,"ἄσπετον; οὐδέ τις ἄγχι βροτῶν πόλις, οἵ τε θεοῖσιν"
5,102,ἱερά τε ῥέζουσι καὶ ἐξαίτους ἑκατόμβας.
5,103,ἀλλὰ μάλ’ οὔ πως ἔστι Διὸς νόον αἰγιόχοιο
5,104,οὔτε παρεξελθεῖν ἄλλον θεὸν οὔθ’ ἁλιῶσαι.
5,105,"φησί τοι ἄνδρα παρεῖναι ὀιζυρώτατον ἄλλων,"
5,106,"τῶν ἀνδρῶν, οἳ ἄστυ πέρι Πριάμοιο μάχοντο"
5,107,"εἰνάετες, δεκάτῳ δὲ πόλιν πέρσαντες ἔβησαν"
5,108,"οἴκαδ’· ἀτὰρ ἐν νόστῳ Ἀθηναίην ἀλίτοντο,"
5,109,ἥ σφιν ἐπῶρσ’ ἄνεμόν τε κακὸν καὶ κύματα μακρά.
5,110,"ἔνθ’ ἄλλοι μὲν πάντες ἀπέφθιθεν ἐσθλοὶ ἑταῖροι,"
5,111,τὸν δ’ἄρα δεῦρ’ ἄνεμός τε φέρων καὶ κῦμα πέλασσε.
5,112,τὸν νῦν σ’ἠνώγει ἀποπεμπέμεν ὅττι τάχιστα·
5,113,"οὐ γάρ οἱ τῇδ’ αἶσα φίλων ἀπονόσφιν ὀλέσθαι,"
5,114,ἀλλ’ ἔτι οἱ μοῖρ’ ἐστὶ φίλους τ’ἰδέειν καὶ ἱκέσθαι
5,115,οἶκον ἐς ὑψόροφον καὶ ἑὴν ἐς πατρίδα γαῖαν.
5,116,"ὣς φάτο, ῥίγησεν δὲ Καλυψώ, δῖα θεάων,"
5,117,καί μιν φωνήσασ’ ἔπεα πτερόεντα προσηύδα·
5,118,"σχέτλιοί ἐστε, θεοί, ζηλήμονες ἔξοχον ἄλλων,"
5,119,οἵ τε θεαῖς ἀγάασθε παρ’ ἀνδράσιν εὐνάζεσθαι
5,120,"ἀμφαδίην, ἤν τίς τε φίλον ποιήσετ’ ἀκοίτην."
5,121,"ὣς μὲν ὅτ’ Ὠρίων’ ἕλετο ῥοδοδάκτυλος Ἠώς,"
5,122,"τόφρα οἱ ἠγάασθε θεοὶ ῥεῖα ζώοντες,"
5,123,ἕως μιν ἐν Ὀρτυγίῃ χρυσόθρονος Ἄρτεμις ἁγνὴ
5,124,οἷς ἀγανοῖς βελέεσσιν ἐποιχομένη κατέπεφνεν.
5,125,"ὣς δ’ὁπότ’ Ἰασίωνι ἐυπλόκαμος Δημήτηρ,"
5,126,"ᾧ θυμῷ εἴξασα, μίγη φιλότητι καὶ εὐνῇ"
5,127,νειῷ ἔνι τριπόλῳ· οὐδὲ δὴν ἦεν ἄπυστος
5,128,"Ζεύς, ὅς μιν κατέπεφνε βαλὼν ἀργῆτι κεραυνῷ."
5,129,"ὥς δ’αὖ νῦν μοι ἄγασθε, θεοί, βροτὸν ἄνδρα παρεῖναι."
5,130,τὸν μὲν ἐγὼν ἐσάωσα περὶ τρόπιος βεβαῶτα
5,131,"οἶον, ἐπεί οἱ νῆα θοὴν ἀργῆτι κεραυνῷ"
5,132,Ζεὺς ἐλάσας ἐκέασσε μέσῳ ἐνὶ οἴνοπι πόντῳ.
5,133,"ἔνθ’ ἄλλοι μὲν πάντες ἀπέφθιθεν ἐσθλοὶ ἑταῖροι,"
5,134,τὸν δ’ἄρα δεῦρ’ ἄνεμός τε φέρων καὶ κῦμα πέλασσε.
5,135,"τὸν μὲν ἐγὼ φίλεόν τε καὶ ἔτρεφον, ἠδὲ ἔφασκον"
5,136,θήσειν ἀθάνατον καὶ ἀγήραον ἤματα πάντα.
5,137,ἀλλ’ ἐπεὶ οὔ πως ἔστι Διὸς νόον αἰγιόχοιο
5,138,"οὔτε παρεξελθεῖν ἄλλον θεὸν οὔθ’ ἁλιῶσαι,"
5,139,"ἐρρέτω, εἴ μιν κεῖνος ἐποτρύνει καὶ ἀνώγει,"
5,140,πόντον ἐπ’ ἀτρύγετον· πέμψω δέ μιν οὔ πῃ ἔγωγε·
5,141,"οὐ γάρ μοι πάρα νῆες ἐπήρετμοι καὶ ἑταῖροι,"
5,142,οἵ κέν μιν πέμποιεν ἐπ’ εὐρέα νῶτα θαλάσσης.
5,143,"αὐτάρ οἱ πρόφρων ὑποθήσομαι, οὐδ’ ἐπικεύσω,"
5,144,ὥς κε μάλ’ ἀσκηθὴς ἣν πατρίδα γαῖαν ἵκηται.
5,145,τὴν δ’αὖτε προσέειπε διάκτορος ἀργεϊφόντης·
5,146,"οὕτω νῦν ἀπόπεμπε, Διὸς δ’ἐποπίζεο μῆνιν,"
5,147,μή πώς τοι μετόπισθε κοτεσσάμενος χαλεπήνῃ.
5,148,ὣς ἄρα φωνήσας ἀπέβη κρατὺς ἀργεϊφόντης·
5,149,ἡ δ’ἐπ’ Ὀδυσσῆα μεγαλήτορα πότνια νύμφη
5,150,"ἤι’, ἐπεὶ δὴ Ζηνὸς ἐπέκλυεν ἀγγελιάων."
5,151,τὸν δ’ἄρ’ ἐπ’ ἀκτῆς εὗρε καθήμενον· οὐδέ ποτ’ ὄσσε
5,152,"δακρυόφιν τέρσοντο, κατείβετο δὲ γλυκὺς αἰὼν"
5,153,"νόστον ὀδυρομένῳ, ἐπεὶ οὐκέτι ἥνδανε νύμφη."
5,154,ἀλλ’ ἤτοι νύκτας μὲν ἰαύεσκεν καὶ ἀνάγκῃ
5,155,ἐν σπέσσι γλαφυροῖσι παρ’ οὐκ ἐθέλων ἐθελούσῃ·
5,156,ἤματα δ’ἐν πέτρῃσι καὶ ἠιόνεσσι καθίζων
5,157,δάκρυσι καὶ στοναχῇσι καὶ ἄλγεσι θυμὸν ἐρέχθων
5,158,πόντον ἐπ’ ἀτρύγετον δερκέσκετο δάκρυα λείβων.
5,159,ἀγχοῦ δ’ἱσταμένη προσεφώνεε δῖα θεάων·
5,160,"κάμμορε, μή μοι ἔτ’ ἐνθάδ’ ὀδύρεο, μηδέ τοι αἰὼν"
5,161,φθινέτω· ἤδη γάρ σε μάλα πρόφρασσ’ ἀποπέμψω.
5,162,ἀλλ’ ἄγε δούρατα μακρὰ ταμὼν ἁρμόζεο χαλκῷ
5,163,εὐρεῖαν σχεδίην· ἀτὰρ ἴκρια πῆξαι ἐπ’ αὐτῆς
5,164,"ὑψοῦ, ὥς σε φέρῃσιν ἐπ’ ἠεροειδέα πόντον."
5,165,αὐτὰρ ἐγὼ σῖτον καὶ ὕδωρ καὶ οἶνον ἐρυθρὸν
5,166,"ἐνθήσω μενοεικέ’, ἅ κέν τοι λιμὸν ἐρύκοι,"
5,167,"εἵματά τ’ἀμφιέσω· πέμψω δέ τοι οὖρον ὄπισθεν,"
5,168,"ὥς κε μάλ’ ἀσκηθὴς σὴν πατρίδα γαῖαν ἵκηαι,"
5,169,"αἴ κε θεοί γ’ἐθέλωσι, τοὶ οὐρανὸν εὐρὺν ἔχουσιν,"
5,170,οἵ μευ φέρτεροί εἰσι νοῆσαί τε κρῆναί τε.
5,171,"ὣς φάτο, ῥίγησεν δὲ πολύτλας δῖος Ὀδυσσεύς,"
5,172,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·
5,173,"ἄλλο τι δὴ σύ, θεά, τόδε μήδεαι, οὐδέ τι πομπήν,"
5,174,"ἥ με κέλεαι σχεδίῃ περάαν μέγα λαῖτμα θαλάσσης,"
5,175,δεινόν τ’ἀργαλέον τε· τὸ δ’οὐδ’ ἐπὶ νῆες ἐῖσαι
5,176,"ὠκύποροι περόωσιν, ἀγαλλόμεναι Διὸς οὔρῳ."
5,177,"οὐδ’ ἂν ἔγωγ’ ἀέκητι σέθεν σχεδίης ἐπιβαίην,"
5,178,"εἰ μή μοι τλαίης γε, θεά, μέγαν ὅρκον ὀμόσσαι"
5,179,μή τί μοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο.
5,180,"ὣς φάτο, μείδησεν δὲ Καλυψὼ δῖα θεάων,"
5,181,χειρί τέ μιν κατέρεξεν ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζεν·
5,182,"ἦ δὴ ἀλιτρός γ’ἐσσὶ καὶ οὐκ ἀποφώλια εἰδώς,"
5,183,οἷον δὴ τὸν μῦθον ἐπεφράσθης ἀγορεῦσαι.
5,184,ἴστω νῦν τόδε γαῖα καὶ οὐρανὸς εὐρὺς ὕπερθε
5,185,"καὶ τὸ κατειβόμενον Στυγὸς ὕδωρ, ὅς τε μέγιστος"
5,186,"ὅρκος δεινότατός τε πέλει μακάρεσσι θεοῖσι,"
5,187,μή τί τοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο.
5,188,"ἀλλὰ τὰ μὲν νοέω καὶ φράσσομαι, ἅσσ’ ἂν ἐμοί περ"
5,189,"αὐτῇ μηδοίμην, ὅτε με χρειὼ τόσον ἵκοι·"
5,190,"καὶ γὰρ ἐμοὶ νόος ἐστὶν ἐναίσιμος, οὐδέ μοι αὐτῇ"
5,191,"θυμὸς ἐνὶ στήθεσσι σιδήρεος, ἀλλ’ ἐλεήμων."
5,192,ὣς ἄρα φωνήσασ’ ἡγήσατο δῖα θεάων
5,193,καρπαλίμως· ὁ δ’ἔπειτα μετ’ ἴχνια βαῖνε θεοῖο.
5,194,"ἷξον δὲ σπεῖος γλαφυρὸν θεὸς ἠδὲ καὶ ἀνήρ,"
5,195,καί ῥ’ὁ μὲν ἔνθα καθέζετ’ ἐπὶ θρόνου ἔνθεν ἀνέστη
5,196,"Ἑρμείας, νύμφη δ’ἐτίθει πάρα πᾶσαν ἐδωδήν,"
5,197,"ἔσθειν καὶ πίνειν, οἷα βροτοὶ ἄνδρες ἔδουσιν·"
5,198,"αὐτὴ δ’ἀντίον ἷζεν Ὀδυσσῆος θείοιο,"
5,199,τῇ δὲ παρ’ ἀμβροσίην δμῳαὶ καὶ νέκταρ ἔθηκαν.
5,200,οἱ δ’ἐπ’ ὀνείαθ’ ἑτοῖμα προκείμενα χεῖρας ἴαλλον.
5,201,"αὐτὰρ ἐπεὶ τάρπησαν ἐδητύος ἠδὲ ποτῆτος,"
5,202,"τοῖς ἄρα μύθων ἦρχε Καλυψώ, δῖα θεάων·"
5,203,"διογενὲς Λαερτιάδη, πολυμήχαν’ Ὀδυσσεῦ,"
5,204,οὕτω δὴ οἶκόνδε φίλην ἐς πατρίδα γαῖαν
5,205,αὐτίκα νῦν ἐθέλεις ἰέναι; σὺ δὲ χαῖρε καὶ ἔμπης.
5,206,εἴ γε μὲν εἰδείης σῇσι φρεσὶν ὅσσα τοι αἶσα
5,207,"κήδε’ ἀναπλῆσαι, πρὶν πατρίδα γαῖαν ἱκέσθαι,"
5,208,ἐνθάδε κ’αὖθι μένων σὺν ἐμοὶ τόδε δῶμα φυλάσσοις
5,209,"ἀθάνατός τ’εἴης, ἱμειρόμενός περ ἰδέσθαι"
5,210,"σὴν ἄλοχον, τῆς τ’αἰὲν ἐέλδεαι ἤματα πάντα."
5,211,"οὐ μέν θην κείνης γε χερείων εὔχομαι εἶναι,"
5,212,"οὐ δέμας οὐδὲ φυήν, ἐπεὶ οὔ πως οὐδὲ ἔοικε"
5,213,θνητὰς ἀθανάτῃσι δέμας καὶ εἶδος ἐρίζειν.
5,214,τὴν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
5,215,"πότνα θεά, μή μοι τόδε χώεο· οἶδα καὶ αὐτὸς"
5,216,"πάντα μάλ’, οὕνεκα σεῖο περίφρων Πηνελόπεια"
5,217,εἶδος ἀκιδνοτέρη μέγεθός τ’εἰσάντα ἰδέσθαι·
