Title,Book,Line,Text
Od,7,75,εἴ κέν τοι κείνη γε φίλα φρονέῃσ’ ἐνὶ θυμῷ
Od,7,76,ἐλπωρή τοι ἔπειτα φίλους τ’ἰδέειν καὶ ἱκέσθαι
Od,7,77,οἶκον ἐς ὑψόροφον καὶ σὴν ἐς πατρίδα γαῖαν
Od,7,78,ὣς ἄρα φωνήσασ’ ἀπέβη γλαυκῶπις Ἀθήνη
Od,7,79,πόντον ἐπ’ ἀτρύγετον λίπε δὲ Σχερίην ἐρατεινήν
Od,7,80,ἵκετο δ’ἐς Μαραθῶνα καὶ εὐρυάγυιαν Ἀθήνην
Od,7,81,δῦνε δ’Ἐρεχθῆος πυκινὸν δόμον αὐτὰρ Ὀδυσσεὺς
Od,7,82,Ἀλκινόου πρὸς δώματ’ ἴε κλυτά πολλὰ δέ οἱ κῆρ
Od,7,83,ὥρμαιν’ ἱσταμένῳ πρὶν χάλκεον οὐδὸν ἱκέσθαι
Od,7,84,ὥς τε γὰρ ἠελίου αἴγλη πέλεν ἠὲ σελήνης
Od,7,85,δῶμα καθ’ ὑψερεφὲς μεγαλήτορος Ἀλκινόοιο
Od,7,86,χάλκεοι μὲν γὰρ τοῖχοι ἐληλέδατ’ ἔνθα καὶ ἔνθα
Od,7,87,ἐς μυχὸν ἐξ οὐδοῦ περὶ δὲ θριγκὸς κυάνοιο
Od,7,88,χρύσειαι δὲ θύραι πυκινὸν δόμον ἐντὸς ἔεργον
Od,7,89,ἀργύρεοι σταθμοὶ ἐν χαλκέῳ ἕστασαν οὐδῷ
Od,7,90,ἀργύρεον δ’ἐφ’ ὑπερθύριον χρυσέη δὲ κορώνη
Od,7,91,χρύσειοι δ’ἑκάτερθε καὶ ἀργύρεοι κύνες ἦσαν
Od,7,92,οὓς Ἥφαιστος ἔτευξεν ἰδυίῃσι πραπίδεσσι
Od,7,93,δῶμα φυλασσέμεναι μεγαλήτορος Ἀλκινόοιο
Od,7,94,ἀθανάτους ὄντας καὶ ἀγήρως ἤματα πάντα
Od,7,95,ἐν δὲ θρόνοι περὶ τοῖχον ἐρηρέδατ’ ἔνθα καὶ ἔνθα
Od,7,96,ἐς μυχὸν ἐξ οὐδοῖο διαμπερές ἔνθ’ ἐνὶ πέπλοι
Od,7,97,λεπτοὶ ἐΰννητοι βεβλήατο ἔργα γυναικῶν
Od,7,98,ἔνθα δὲ Φαιήκων ἡγήτορες ἑδριόωντο
Od,7,99,πίνοντες καὶ ἔδοντες ἐπηετανὸν γὰρ ἔχεσκον
Od,7,100,χρύσειοι δ’ἄρα κοῦροι ἐϋδμήτων ἐπὶ βωμῶν
Od,7,101,ἕστασαν αἰθομένας δαΐδας μετὰ χερσὶν ἔχοντες
Od,7,102,φαίνοντες νύκτας κατὰ δώματα δαιτυμόνεσσι
Od,7,103,πεντήκοντα δέ οἱ δμῳαὶ κατὰ δῶμα γυναῖκες
Od,7,104,αἱ μὲν ἀλετρεύουσι μύλῃς ἔπι μήλοπα καρπόν
Od,7,105,αἱ δ’ἱστοὺς ὑφόωσι καὶ ἠλάκατα στρωφῶσιν
Od,7,106,ἥμεναι οἷά τε φύλλα μακεδνῆς αἰγείροιο
Od,7,107,καιροσέων δ’ὀθονέων ἀπολείβεται ὑγρὸν ἔλαιον
Od,7,108,ὅσσον Φαίηκες περὶ πάντων ἴδριες ἀνδρῶν
Od,7,109,νῆα θοὴν ἐνὶ πόντῳ ἐλαυνέμεν ὣς δὲ γυναῖκες
Od,7,110,ἱστὸν τεχνῆσσαι πέρι γάρ σφισι δῶκεν Ἀθήνη
Od,7,111,ἔργα τ’ἐπίστασθαι περικαλλέα καὶ φρένας ἐσθλάς
Od,7,112,ἔκτοσθεν δ’αὐλῆς μέγας ὄρχατος ἄγχι θυράων
Od,7,113,τετράγυος περὶ δ’ἕρκος ἐλήλαται ἀμφοτέρωθεν
Od,7,114,ἔνθα δὲ δένδρεα μακρὰ πεφύκει τηλεθάοντα
Od,7,115,ὄγχναι καὶ ῥοιαὶ καὶ μηλέαι ἀγλαόκαρποι
Od,7,116,συκέαι τε γλυκεραὶ καὶ ἐλαῖαι τηλεθόωσαι
Od,7,117,τάων οὔ ποτε καρπὸς ἀπόλλυται οὐδ’ ἀπολείπει
Od,7,118,χείματος οὐδὲ θέρευς ἐπετήσιος ἀλλὰ μάλ’ αἰεὶ
Od,7,119,Ζαφυρίη πνείουσα τὰ μὲν φύει ἄλλα δὲ πέσσει
Od,7,120,ὄγχνη ἐπ’ ὄγχνῃ γηράσκει μῆλον δ’ἐπὶ μήλῳ
Od,7,121,αὐτὰρ ἐπὶ σταφυλῇ σταφυλή σῦκον δ’ἐπὶ σύκῳ
Od,7,122,ἔνθα δέ οἱ πολύκαρπος ἀλωὴ ἐρρίζωται
Od,7,123,τῆς ἕτερον μέν εἱλόπεδον λευρῷ ἐνὶ χώρῳ
Od,7,124,τέρσεται ἠελίῳ ἑτέρας δ’ἄρα τε τρυγόωσιν
Od,7,125,ἄλλας δὲ τραπέουσι πάροιθε δέ τ’ὄμφακές εἰσιν
Od,7,126,ἄνθος ἀφιεῖσαι ἕτεραι δ’ὑποπερκάζουσιν
Od,7,127,ἔνθα δὲ κοσμηταὶ πρασιαὶ παρὰ νείατον ὄρχον
Od,7,128,παντοῖαι πεφύασιν ἐπηετανὸν γανόωσαι
Od,7,129,ἐν δὲ δύω κρῆναι ἡ μέν τ’ἀνὰ κῆπον ἅπαντα
Od,7,130,σκίδναται ἡ δ’ἑτέρωθεν ὑπ’ αὐλῆς οὐδὸν ἵησι
Od,7,131,πρὸς δόμον ὑψηλόν ὅθεν ὑδρεύοντο πολῖται
Od,7,132,τοῖ’ ἄρ’ ἐν Ἀλκινόοιο θεῶν ἔσαν ἀγλαὰ δῶρα
Od,7,133,ἔνθα στὰς θηεῖτο πολύτλας δῖος Ὀδυσσεύς
Od,7,134,αὐτὰρ ἐπεὶ δὴ πάντα ἑῷ θηήσατο θυμῷ
Od,7,135,καρπαλίμως ὑπὲρ οὐδὸν ἐβήσετο δώματος εἴσω
Od,7,136,εὗρε δὲ Φαιήκων ἡγήτορας ἠδὲ μέδοντας
Od,7,137,σπένδοντας δεπάεσσιν ἐϋσκόπῳ ἀργεϊφόντῃ
Od,7,138,ᾧ πυμάτῳ σπένδεσκον ὅτε μνησαίατο κοίτου
Od,7,139,αὐτὰρ ὁ βῆ διὰ δῶμα πολύτλας δῖος Ὀδυσσεὺς
Od,7,140,πολλὴν ἠέρ’ ἔχων ἥν οἱ περίχευεν Ἀθήνη
Od,7,141,ὄφρ’ ἵκετ’ Ἀρήτην τε καὶ Ἀλκίνοον βασιλῆα
Od,7,142,ἀμφὶ δ’ἄρ’ Ἀρήτης βάλε γούνασι χεῖρας Ὀδυσσεύς
Od,7,143,καὶ τότε δή ῥ’αὐτοῖο πάλιν χύτο θέσφατος ἀήρ
Od,7,144,οἱ δ’ἄνεω ἐγένοντο δόμον κάτα φῶτα ἰδόντες
Od,7,145,θαύμαζον δ’ὁρόωντες ὁ δ’ἐλλιτάνευεν Ὀδυσσεύς
Od,7,146,Ἀρήτη θύγατερ Ῥηξήνορος ἀντιθέοιο
Od,7,147,σόν τε πόσιν σά τε γούναθ’ ἱκάνω πολλὰ μογήσας
Od,7,148,τούσδε τε δαιτυμόνας τοῖσιν θεοὶ ὄλβια δοῖεν
Od,7,149,ζωέμεναι καὶ παισὶν ἐπιτρέψειεν ἕκαστος
Od,7,150,κτήματ’ ἐνὶ μεγάροισι γέρας θ’ὅ τι δῆμος ἔδωκεν
Od,7,151,αὐτὰρ ἐμοὶ πομπὴν ὀτρύνετε πατρίδ’ ἱκέσθαι
Od,7,152,θᾶσσον ἐπεὶ δὴ δηθὰ φίλων ἄπο πήματα πάσχω
Od,7,153,ὣς εἰπὼν κατ’ ἄρ’ ἕζετ’ ἐπ’ ἐσχάρῃ ἐν κονίῃσι
Od,7,154,πὰρ πυρί οἱ δ’ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ
Od,7,155,ὀψὲ δὲ δὴ μετέειπε γέρων ἥρως Ἐχένηος
Od,7,156,ὃς δὴ Φαιήκων ἀνδρῶν προγενέστερος ἦεν
Od,7,157,καὶ μύθοισι κέκαστο παλαιά τε πολλά τε εἰδώς
Od,7,158,ὅ σφιν ἐῢ φρονέων ἀγορήσατο καὶ μετέειπεν
Od,7,159,Ἀλκίνο’ οὐ μέν τοι τόδε κάλλιον οὐδὲ ἔοικε
Od,7,160,ξεῖνον μὲν χαμαὶ ἧσθαι ἐπ’ ἐσχάρῃ ἐν κονίῃσιν
Od,7,161,οἵδε δὲ σὸν μῦθον ποτιδέγμενοι ἰσχανόωνται
Od,7,162,ἄλλ’ ἄγε δὴ ξεῖνον μὲν ἐπὶ θρόνου ἀργυροήλου
Od,7,163,εἷσον ἀναστήσας σὺ δὲ κηρύκεσσι κέλευσον
Od,7,164,οἶνον ἐπικρῆσαι ἵνα καὶ Διῒ τερπικεραύνῳ
Od,7,165,σπείσομεν ὅς θ’ἱκέτῃσιν ἅμ’ αἰδοίοισιν ὀπηδεῖ
Od,7,166,δόρπον δὲ ξείνῳ ταμίη δότω ἔνδον ἐόντων
Od,7,167,αὐτὰρ ἐπεὶ τό γ’ἄκουσ’ ἱερὸν μένος Ἀλκινόοιο
Od,7,168,χειρὸς ἑλὼν Ὀδυσῆα δαΐφρονα ποικιλομήτην
Od,7,169,ὦρσεν ἀπ’ ἐσχαρόφιν καὶ ἐπὶ θρόνου εἷσε φαεινοῦ
Od,7,170,υἱὸν ἀναστήσας ἀγαπήνορα Λαοδάμαντα
Od,7,171,ὅς οἱ πλησίον ἷζε μάλιστα δέ μιν φιλέεσκε
Od,7,172,χέρνιβα δ’ἀμφίπολος προχόῳ ἐπέχευε φέρουσα
Od,7,173,καλῇ χρυσείῃ ὑπὲρ ἀργυρέοιο λέβητος
Od,7,174,νίψασθαι παρὰ δὲ ξεστὴν ἐτάνυσσε τράπεζαν
Od,7,175,σῖτον δ’αἰδοίη ταμίη παρέθηκε φέρουσα
Od,7,176,εἴδατα πόλλ’ ἐπιθεῖσα χαριζομένη παρεόντων
Od,7,177,αὐτὰρ ὁ πῖνε καὶ ἦσθε πολύτλας δῖος Ὀδυσσεύς
Od,7,178,καὶ τότε κήρυκα προσέφη μένος Ἀλκινόοιο
Od,7,179,Ποντόνοε κρητῆρα κερασσάμενος μέθυ νεῖμον
Od,7,180,πᾶσιν ἀνὰ μέγαρον ἵνα καὶ Διῒ τερπικεραύνῳ
Od,7,181,σπείσομεν ὅς θ’ἱκέτῃσιν ἅμ’ αἰδοίοισιν ὀπηδεῖ
Od,7,182,ὣς φάτο Ποντόνοος δὲ μελίφρονα οἶνον ἐκίρνα
Od,7,183,νώμησεν δ’ἄρα πᾶσιν ἐπαρξάμενος δεπάεσσιν
Od,7,184,αὐτὰρ ἐπεὶ σπεῖσάν τ’ἔπιόν θ’ὅσον ἤθελε θυμός
Od,7,185,τοῖσιν δ’Ἀλκίνοος ἀγορήσατο καὶ μετέειπε
Od,7,186,κέκλυτε Φαιήκων ἡγήτορες ἠδὲ μέδοντες
Od,7,187,ὄφρ’ εἴπω τά με θυμὸς ἐνὶ στήθεσσι κελεύει
Od,7,188,νῦν μὲν δαισάμενοι κατακείετε οἴκαδ’ ἰόντες
Od,7,189,ἠῶθεν δὲ γέροντας ἐπὶ πλέονας καλέσαντες
Od,7,190,ξεῖνον ἐνὶ μεγάροις ξεινίσσομεν ἠδὲ θεοῖσι
Od,7,191,ῥέξομεν ἱερὰ καλά ἔπειτα δὲ καὶ περὶ πομπῆς
Od,7,192,μνησόμεθ’ ὥς χ’ὁ ξεῖνος ἄνευθε πόνου καὶ ἀνίης
Od,7,193,πομπῇ ὑφ’ ἡμετέρῃ ἣν πατρίδα γαῖαν ἵκηται
Od,7,194,χαίρων καρπαλίμως εἰ καὶ μάλα τηλόθεν ἐστί
Od,7,195,μηδέ τι μεσσηγύς γε κακὸν καὶ πῆμα πάθῃσι
Od,7,196,πρίν γε τὸν ἧς γαίης ἐπιβήμεναι ἔνθα δ’ἔπειτα
Od,7,197,πείσεται ἅσσα οἱ αἶσα κατὰ κλῶθές τε βαρεῖαι
Od,7,198,γεινομένῳ νήσαντο λίνῳ ὅτε μιν τέκε μήτηρ
Od,7,199,εἰ δέ τις ἀθανάτων γε κατ’ οὐρανοῦ εἰλήλουθεν
Od,7,200,ἄλλο τι δὴ τόδ’ ἔπειτα θεοὶ περιμηχανόωνται
Od,7,201,αἰεὶ γὰρ τὸ πάρος γε θεοὶ φαίνονται ἐναργεῖς
Od,7,202,ἡμῖν εὖθ’ ἕρδωμεν ἀγακλειτὰς ἑκατόμβας
Od,7,203,δαίνυνταί τε παρ’ ἄμμι καθήμενοι ἔνθα περ ἡμεῖς
Od,7,204,εἰ δ’ἄρα τις καὶ μοῦνος ἰὼν ξύμβληται ὁδίτης
Od,7,205,οὔ τι κατακρύπτουσιν ἐπεί σφισιν ἐγγύθεν εἰμέν
Od,7,206,ὥς περ Κύκλωπές τε καὶ ἄγρια φῦλα Γιγάντων
Od,7,207,τὸν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς
Od,7,208,Ἀλκίνο’ ἄλλο τί τοι μελέτω φρεσίν οὐ γὰρ ἔγωγε
Od,7,209,ἀθανάτοισιν ἔοικα τοὶ οὐρανὸν εὐρὺν ἔχουσιν
Od,7,210,οὐ δέμας οὐδὲ φυήν ἀλλὰ θνητοῖσι βροτοῖσιν
Od,7,211,οὕς τινας ὑμεῖς ἴστε μάλιστ’ ὀχέοντας ὀϊζὺν
Od,7,212,ἀνθρώπων τοῖσίν κεν ἐν ἄλγεσιν ἰσωσαίμην
Od,7,213,καὶ δ’ἔτι κεν καὶ πλεῖον ἐγὼ κακὰ μυθησαίμην
Od,7,214,ὅσσα γε δὴ ξύμπαντα θεῶν ἰότητι μόγησα
Od,7,215,ἀλλ’ ἐμὲ μὲν δορπῆσαι ἐάσατε κηδόμενόν περ
Od,7,216,οὐ γάρ τι στυγερῇ ἐπὶ γαστέρι κύντερον ἄλλο
Od,7,217,ἔπλετο ἥ τ’ἐκέλευσεν ἕο μνήσασθαι ἀνάγκῃ
Od,7,218,καὶ μάλα τειρόμενον καὶ ἐνὶ φρεσὶ πένθος ἔχοντα
Od,7,219,ὡς καὶ ἐγὼ πένθος μὲν ἔχω φρεσίν ἡ δὲ μάλ’ αἰεὶ
Od,7,220,ἐσθέμεναι κέλεται καὶ πινέμεν ἐκ δέ με πάντων
Od,7,221,ληθάνει ὅσσ’ ἔπαθον καὶ ἐνιπλήσασθαι ἀνώγει
Od,7,222,ὑμεῖς δ’ὀτρύνεσθε ἅμ’ ἠοῖ φαινομένηφι
Od,7,223,ὥς κ’ἐμὲ τὸν δύστηνον ἐμῆς ἐπιβήσετε πάτρης
Od,7,224,καί περ πολλὰ παθόντα ἰδόντα με καὶ λίποι αἰὼν
Od,7,225,κτῆσιν ἐμήν δμῶάς τε καὶ ὑψερεφὲς μέγα δῶμα
Od,7,226,ὣς ἔφαθ’ οἱ δ’ἄρα πάντες ἐπῄνεον ἠδ’ ἐκέλευον
Od,7,227,πεμπέμεναι τὸν ξεῖνον ἐπεὶ κατὰ μοῖραν ἔειπεν
Od,7,228,αὐτὰρ ἐπεὶ σπεῖσάν τ’ἔπιον θ’ὅσον ἤθελε θυμός
Od,7,229,οἱ μὲν κακκείοντες ἔβαν οἶκόνδε ἕκαστος
Od,7,230,αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς
Od,7,231,πὰρ δέ οἱ Ἀρήτη τε καὶ Ἀλκίνοος θεοειδὴς
Od,7,232,ἥσθην ἀμφίπολοι δ’ἀπεκόσμεον ἔντεα δαιτός
Od,7,233,τοῖσιν δ’Ἀρήτη λευκώλενος ἤρχετο μύθων
Od,7,234,ἔγνω γὰρ φᾶρός τε χιτῶνά τε εἵματ’ ἰδοῦσα
Od,7,235,καλά τά ῥ’αὐτὴ τεῦξε σὺν ἀμφιπόλοισι γυναιξί
Od,7,236,καί μιν φωνήσασ’ ἔπεα πτερόεντα προσηύδα
Od,7,237,ξεῖνε τὸ μέν σε πρῶτον ἐγὼν εἰρήσομαι αὐτή
Od,7,238,τίς πόθεν εἰς ἀνδρῶν; τίς τοι τάδε εἵματ’ ἔδωκεν;
Od,7,239,οὐ δὴ φῇς ἐπὶ πόντον ἀλώμενος ἐνθάδ’ ἱκέσθαι;
Od,7,240,τὴν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς
Od,7,241,ἀργαλέον βασίλεια διηνεκέως ἀγορεῦσαι
Od,7,242,κήδε’ ἐπεί μοι πολλὰ δόσαν θεοὶ Οὐρανίωνες
Od,7,243,τοῦτο δέ τοι ἐρέω ὅ μ’ἀνείρεαι ἠδὲ μεταλλᾷς
Od,7,244,Ὠγυγίη τις νῆσος ἀπόπροθεν εἰν ἁλὶ κεῖται
Od,7,245,ἔνθα μὲν Ἄτλαντος θυγάτηρ δολόεσσα Καλυψὼ
Od,7,246,ναίει ἐϋπλόκαμος δεινὴ θεός οὐδέ τις αὐτῇ
Od,7,247,μίσγεται οὔτε θεῶν οὔτε θνητῶν ἀνθρώπων
Od,7,248,ἀλλ’ ἐμὲ τὸν δύστηνον ἐφέστιον ἤγαγε δαίμων
Od,7,249,οἶον ἐπεί μοι νῆα θοὴν ἀργῆτι κεραυνῷ
Od,7,250,Ζεὺς ἐλάσας ἐκέασσε μέσῳ ἐνὶ οἴνοπι πόντῳ
Od,7,251,ἔνθ’ ἄλλοι μὲν πάντες ἀπέφθιθεν ἐσθλοὶ ἑταῖροι
Od,7,252,αὐτὰρ ἐγὼ τρόπιν ἀγκὰς ἑλὼν νεὸς ἀμφιελίσσης
Od,7,253,ἐννῆμαρ φερόμην δεκάτῃ δέ με νυκτὶ μελαίνῃ
Od,7,254,νῆσον ἐς Ὠγυγίην πέλασαν θεοί ἔνθα Καλυψὼ
Od,7,255,ναίει ἐϋπλόκαμος δεινὴ θεός ἥ με λαβοῦσα
Od,7,256,ἐνδυκέως ἐφίλει τε καὶ ἔτρεφεν ἠδὲ ἔφασκε
Od,7,257,θήσειν ἀθάνατον καὶ ἀγήραον ἤματα πάντα
Od,7,258,ἀλλ’ ἐμὸν οὔ ποτε θυμὸν ἐνὶ στήθεσσιν ἔπειθεν
Od,7,259,ἔνθα μὲν ἑπτάετες μένον ἔμπεδον εἵματα δ’αἰεὶ
Od,7,260,δάκρυσι δεύεσκον τά μοι ἄμβροτα δῶκε Καλυψώ
Od,7,261,ἀλλ’ ὅτε δὴ ὄγδοόν μοι ἐπιπλόμενον ἔτος ἦλθε
Od,7,262,καὶ τότε δή μ’ἐκέλευσεν ἐποτρύνουσα νέεσθαι
Od,7,263,Ζηνὸς ὑπ’ ἀγγελίης ἢ καὶ νόος ἐτράπετ’ αὐτῆς
Od,7,264,πέμπε δ’ἐπὶ σχεδίης πολυδέσμου πολλὰ δ’ἔδωκε
Od,7,265,σῖτον καὶ μέθυ ἡδύ καὶ ἄμβροτα εἵματα ἕσσεν
Od,7,266,οὖρον δὲ προέηκεν ἀπήμονά τε λιαρόν τε
Od,7,267,ἑπτὰ δὲ καὶ δέκα μὲν πλέον ἤματα ποντοπορεύων
Od,7,268,ὀκτωκαιδεκάτῃ δ’ἐφάνη ὄρεα σκιόεντα
Od,7,269,γαίης ὑμετέρης γήθησε δέ μοι φίλον ἦτορ
Od,7,270,δυσμόρῳ ἦ γὰρ ἔμελλον ἔτι ξυνέσεσθαι ὀϊζυῖ
Od,7,271,πολλῇ τήν μοι ἐπῶρσε Ποσειδάων ἐνοσίχθων
Od,7,272,ὅς μοι ἐφορμήσας ἀνέμους κατέδησε κέλευθον
Od,7,273,ὤρινεν δὲ θάλασσαν ἀθέσφατον οὐδέ τι κῦμα
Od,7,274,εἴα ἐπὶ σχεδίης ἁδινὰ στενάχοντα φέρεσθαι
Od,7,275,τὴν μὲν ἔπειτα θύελλα διεσκέδασ’ αὐτὰρ ἔγωγε
Od,7,276,νηχόμενος τόδε λαῖτμα διέτμαγον ὄφρα με γαίῃ
Od,7,277,ὑμετέρῃ ἐπέλασσε φέρων ἄνεμός τε καὶ ὕδωρ
Od,7,278,ἔνθα κέ μ’ἐκβαίνοντα βιήσατο κῦμ’ ἐπὶ χέρσου
Od,7,279,πέτρῃς πρὸς μεγάλῃσι βαλὸν καὶ ἀτερπέϊ χώρῳ
Od,7,280,ἀλλ’ ἀναχασσάμενος νῆχον πάλιν ἧος ἐπῆλθον
Od,7,281,ἐς ποταμόν τῇ δή μοι ἐείσατο χῶρος ἄριστος
Od,7,282,λεῖος πετράων καὶ ἐπὶ σκέπας ἦν ἀνέμοιο
Od,7,283,ἐκ δ’ἔπεσον θυμηγερέων ἐπὶ δ’ἀμβροσίη νὺξ
Od,7,284,ἤλυθ’ ἐγὼ δ’ἀπάνευθε διϊπετέος ποταμοῖο
Od,7,285,ἐκβὰς ἐν θάμνοισι κατέδραθον ἀμφὶ δὲ φύλλα
Od,7,286,ἠφυσάμην ὕπνον δὲ θεὸς κατ’ ἀπείρονα χεῦεν
Od,7,287,ἔνθα μὲν ἐν φύλλοισι φίλον τετιημένος ἦτορ
Od,7,288,εὗδον παννύχιος καὶ ἐπ’ ἠῶ καὶ μέσον ἦμαρ
Od,7,289,δύσετό τ’ἠέλιος καί με γλυκὺς ὕπνος ἀνῆκεν
Od,7,290,ἀμφιπόλους δ’ἐπὶ θινὶ τεῆς ἐνόησα θυγατρὸς
Od,7,291,παιζούσας ἐν δ’αὐτὴ ἔην ἐϊκυῖα θεῇσι
Od,7,292,τὴν ἱκέτευσ’ ἡ δ’οὔ τι νοήματος ἤμβροτεν ἐσθλοῦ
Od,7,293,ὡς οὐκ ἂν ἔλποιο νεώτερον ἀντιάσαντα
Od,7,294,ἐρξέμεν αἰεὶ γάρ τε νεώτεροι ἀφραδέουσιν
Od,7,295,ἥ μοι σῖτον ἔδωκεν ἅλις ἠδ’ αἴθοπα οἶνον
Od,7,296,καὶ λοῦσ’ ἐν ποταμῷ καί μοι τάδε εἵματ’ ἔδωκε
Od,7,297,ταῦτά τοι ἀχνύμενός περ ἀληθείην κατέλεξα
Od,7,298,τὸν δ’αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε
Od,7,299,ξεῖν’ ἤτοι μὲν τοῦτο γ’ ἐναίσιμον οὐκ ἐνόησε
Od,7,300,παῖς ἐμή οὕνεκά σ’οὔ τι μετ’ ἀμφιπόλοισι γυναιξὶν
Od,7,301,ἦγεν ἐς ἡμέτερον σὺ δ’ἄρα πρώτην ἱκέτευσας
Od,7,302,τὸν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς
Od,7,303,ἥρως μή μοι τοὔνεκ’ ἀμύμονα νείκεε κούρην
Od,7,304,ἡ μὲν γάρ μ’ἐκέλευε σὺν ἀμφιπόλοισιν ἕπεσθαι
Od,7,305,ἀλλ’ ἐγὼ οὐκ ἔθελον δείσας αἰσχυνόμενός τε
Od,7,306,μή πως καὶ σοὶ θυμὸς ἐπισκύσσαιτο ἰδόντι
Od,7,307,δύσζηλοι γάρ τ’εἰμὲν ἐπὶ χθονὶ φῦλ’ ἀνθρώπων
Od,7,308,τὸν δ’αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε
Od,7,309,ξεῖν’ οὔ μοι τοιοῦτον ἐνὶ στήθεσσι φίλον κῆρ
Od,7,310,μαψιδίως κεχολῶσθαι ἀμείνω δ’αἴσιμα πάντα
Od,7,311,αἲ γάρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον
Od,7,312,τοῖος ἐὼν οἷός ἐσσι τά τε φρονέων ἅ τ’ἐγώ περ
Od,7,313,παῖδά τ’ἐμὴν ἐχέμεν καὶ ἐμὸς γαμβρὸς καλέεσθαι
Od,7,314,αὖθι μένων οἶκον δέ κ’ἐγὼ καὶ κτήματα δοίην
Od,7,315,εἴ κ’ἐθέλων γε μένοις ἀέκοντα δέ σ’οὔ τις ἐρύξει
Od,7,316,Φαιήκων μὴ τοῦτο φίλον Διῒ πατρὶ γένοιτο
Od,7,317,πομπὴν δ’ἐς τόδ’ ἐγὼ τεκμαίρομαι ὄφρ’ ἐῢ εἰδῇς
Od,7,318,αὔριον ἔς τῆμος δὲ σὺ μὲν δεδμημένος ὕπνῳ
Od,7,319,λέξεαι οἱ δ’ἐλόωσι γαλήνην ὄφρ’ ἂν ἵκηαι
Od,7,320,πατρίδα σὴν καὶ δῶμα καὶ εἴ πού τοι φίλον ἐστίν
Od,7,321,εἴ περ καὶ μάλα πολλὸν ἑκαστέρω ἔστ’ Εὐβοίης
Od,7,322,τὴν γὰρ τηλοτάτω φάσ’ ἔμμεναι οἵ μιν ἴδοντο
Od,7,323,λαῶν ἡμετέρων ὅτε τε ξανθὸν Ῥαδάμανθυν
Od,7,324,ἦγον ἐποψόμενον Τιτυὸν Γαιήϊον υἱόν
Od,7,325,καὶ μὲν οἱ ἔνθ’ ἦλθον καὶ ἄτερ καμάτοιο τέλεσσαν
Od,7,326,ἤματι τῷ αὐτῷ καὶ ἀπήνυσαν οἴκαδ’ ὀπίσσω
Od,7,327,εἰδήσεις δὲ καὶ αὐτὸς ἐνὶ φρεσὶν ὅσσον ἄρισται
Od,7,328,νῆες ἐμαὶ καὶ κοῦροι ἀναρρίπτειν ἅλα πηδῷ
Od,7,329,ὣς φάτο γήθησεν δὲ πολύτλας δῖος Ὀδυσσεύς
Od,7,330,εὐχόμενος δ’ἄρα εἶπεν ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε
Od,7,331,Ζεῦ πάτερ αἴθ’ ὅσα εἶπε τελευτήσειεν ἅπαντα
Od,7,332,Ἀλκίνοος τοῦ μέν κεν ἐπὶ ζείδωρον ἄρουραν
Od,7,333,ἄσβεστον κλέος εἴη ἐγὼ δέ κε πατρίδ’ ἱκοίμην
Od,7,334,ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον
Od,7,335,κέκλετο δ’Ἀρήτη λευκώλενος ἀμφιπόλοισι
Od,7,336,δέμνι’ ὑπ’ αἰθούσῃ θέμεναι καὶ ῥήγεα καλὰ
Od,7,337,πορφύρε’ ἐμβαλέειν στορέσαι τ’ἐφύπερθε τάπητας
Od,7,338,χλαίνας τ’ἐνθέμεναι οὔλας καθύπερθεν ἕσασθαι
Od,7,339,αἱ δ’ἴσαν ἐκ μεγάροιο δάος μετὰ χερσὶν ἔχουσαι
Od,7,340,αὐτὰρ ἐπεὶ στόρεσαν πυκινὸν λέχος ἐγκονέουσαι
Od,7,341,ὤτρυνον δ’Ὀδυσῆα παριστάμεναι ἐπέεσσιν
Od,7,342,ὄρσο κέων ὦ ξεῖνε πεποίηται δέ τοι εὐνή
Od,7,343,ὣς φάν τῷ δ’ἀσπαστὸν ἐείσατο κοιμηθῆναι
Od,7,344,ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς
Od,7,345,τρητοῖς ἐν λεχέεσσιν ὑπ’ αἰθούσῃ ἐριδούπῳ
Od,7,346,Ἀλκίνοος δ’ἄρα λέκτο μυχῷ δόμου ὑψηλοῖο
Od,7,347,πὰρ δὲ γυνὴ δέσποινα λέχος πόρσυνε καὶ εὐνήν
Od,8,1,ἦμος δ’ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς
Od,8,2,ὤρνυτ’ ἄρ’ ἐξ εὐνῆς ἱερὸν μένος Ἀλκινόοιο
Od,8,3,ἂν δ’ἄρα διογενὴς ὦρτο πτολίπορθος Ὀδυσσεύς
