Title,Book,Line,Text
Il,2,29,πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν
Il,2,30,Τρώων οὐ γὰρ ἔτ’ ἀμφὶς Ὀλύμπια δώματ’ ἔχοντες
Il,2,31,ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας
Il,2,32,Ἥρη λισσομένη Τρώεσσι δὲ κήδε’ ἐφῆπται
Il,2,33,ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε φρεσί μηδέ σε λήθη
Il,2,34,αἱρείτω εὖτ’ ἄν σε μελίφρων ὕπνος ἀνήῃ
Il,2,35,Ὣς ἄρα φωνήσας ἀπεβήσετο τὸν δὲ λίπ’ αὐτοῦ
Il,2,36,τὰ φρονέοντ’ ἀνὰ θυμὸν ἅ ῥ’οὐ τελέεσθαι ἔμελλον
Il,2,37,φῆ γὰρ ὅ γ’αἱρήσειν Πριάμου πόλιν ἤματι κείνῳ
Il,2,38,νήπιος οὐδὲ τὰ ᾔδη ἅ ῥα Ζεὺς μήδετο ἔργα
Il,2,39,θήσειν γὰρ ἔτ’ ἔμελλεν ἐπ’ ἄλγεά τε στοναχάς τε
Il,2,40,Τρωσί τε καὶ Δαναοῖσι διὰ κρατερὰς ὑσμίνας
Il,2,41,Ἔγρετο δ’ἐξ ὕπνου θείη δέ μιν ἀμφέχυτ’ ὀμφή
Il,2,42,ἕζετο δ’ὀρθωθείς μαλακὸν δ’ἔνδυνε χιτῶνα
Il,2,43,καλὸν νηγάτεον περὶ δὲ μέγα βάλλετο φᾶρος
Il,2,44,ποσσὶ δ’ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα
Il,2,45,ἀμφὶ δ’ἄρ’ ὤμοισιν βάλετο ξίφος ἀργυρόηλον
Il,2,46,εἵλετο δὲ σκῆπτρον πατρώϊον ἄφθιτον αἰεὶ
Il,2,47,σὺν τῷ ἔβη κατὰ νῆας Ἀχαιῶν χαλκοχιτώνων
Il,2,48,ἠὼς μέν ῥα θεὰ προσεβήσετο μακρὸν Ὄλυμπον
Il,2,49,Ζηνὶ φόως ἐρέουσα καὶ ἄλλοις ἀθανάτοισιν
Il,2,50,αὐτὰρ ὃ κηρύκεσσι λιγυφθόγγοισι κέλευσε
Il,2,51,κηρύσσειν ἀγορὴν δὲ κάρη κομόωντας Ἀχαιούς
Il,2,52,οἳ μὲν ἐκήρυσσον τοὶ δ’ἠγείροντο μάλ’ ὦκα
Il,2,53,βουλὴν δὲ πρῶτον μεγαθύμων ἷζε γερόντων
Il,2,54,Νεστορέῃ παρὰ νηῒ Πυλοιγενέος βασιλῆος
Il,2,55,τοὺς ὅ γε συγκαλέσας πυκινὴν ἀρτύνετο βουλήν
Il,2,56,κλῦτε φίλοι θεῖός μοι ἐνύπνιον ἦλθεν ὄνειρος
Il,2,57,ἀμβροσίην διὰ νύκτα μάλιστα δὲ Νέστορι δίῳ
Il,2,58,εἶδός τε μέγεθός τε φυήν τ’ἄγχιστα ἐῴκει
Il,2,59,στῆ δ’ἄρ’ ὑπὲρ κεφαλῆς καί με πρὸς μῦθον ἔειπεν
Il,2,60,εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο
Il,2,61,οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα
Il,2,62,ᾧ λαοί τ’ἐπιτετράφαται καὶ τόσσα μέμηλε
Il,2,63,νῦν δ’ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι
Il,2,64,ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδ’ ἐλεαίρει
Il,2,65,θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς
Il,2,66,πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν
Il,2,67,Τρώων οὐ γὰρ ἔτ’ ἀμφὶς Ὀλύμπια δώματ’ ἔχοντες
Il,2,68,ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας
Il,2,69,Ἥρη λισσομένη Τρώεσσι δὲ κήδε’ ἐφῆπται
Il,2,70,ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε φρεσίν ὣς ὃ μὲν εἰπὼν
Il,2,71,ᾤχετ’ ἀποπτάμενος ἐμὲ δὲ γλυκὺς ὕπνος ἀνῆκεν
Il,2,72,Ἀλλ’ ἄγετ’ αἴ κέν πως θωρήξομεν υἷας Ἀχαιῶν
Il,2,73,πρῶτα δ’ἐγὼν ἔπεσιν πειρήσομαι ἣ θέμις ἐστί
Il,2,74,καὶ φεύγειν σὺν νηυσὶ πολυκλήϊσι κελεύσω
Il,2,75,ὑμεῖς δ’ἄλλοθεν ἄλλος ἐρητύειν ἐπέεσσιν
Il,2,76,Ἤτοι ὅ γ’ὣς εἰπὼν κατ’ ἄρ’ ἕζετο τοῖσι δ’ἀνέστη
Il,2,77,Νέστωρ ὅς ῥα Πύλοιο ἄναξ ἦν ἠμαθόεντος
Il,2,78,ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν
Il,2,79,ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντες
Il,2,80,εἰ μέν τις τὸν ὄνειρον Ἀχαιῶν ἄλλος ἔνισπε
Il,2,81,ψεῦδός κεν φαῖμεν καὶ νοσφιζοίμεθα μᾶλλον
Il,2,82,νῦν δ’ἴδεν ὃς μέγ’ ἄριστος Ἀχαιῶν εὔχεται εἶναι
Il,2,83,ἀλλ’ ἄγετ’ αἴ κέν πως θωρήξομεν υἷας Ἀχαιῶν
Il,2,84,Ὣς ἄρα φωνήσας βουλῆς ἐξῆρχε νέεσθαι
Il,2,85,οἳ δ’ἐπανέστησαν πείθοντό τε ποιμένι λαῶν
Il,2,86,σκηπτοῦχοι βασιλῆες ἐπεσσεύοντο δὲ λαοί
Il,2,87,Ἠΰτε ἔθνεα εἶσι μελισσάων ἁδινάων
Il,2,88,πέτρης ἐκ γλαφυρῆς αἰεὶ νέον ἐρχομενάων
Il,2,89,βοτρυδὸν δὲ πέτονται ἐπ’ ἄνθεσιν εἰαρινοῖσιν
Il,2,90,αἳ μέν τ’ἔνθα ἅλις πεποτήαται αἳ δέ τε ἔνθα
Il,2,91,ὣς τῶν ἔθνεα πολλὰ νεῶν ἄπο καὶ κλισιάων
Il,2,92,ἠϊόνος προπάροιθε βαθείης ἐστιχόωντο
Il,2,93,ἰλαδὸν εἰς ἀγορήν μετὰ δέ σφισιν ὄσσα δεδήει
Il,2,94,ὀτρύνουσ’ ἰέναι Διὸς ἄγγελος οἳ δ’ἀγέροντο
Il,2,95,Τετρήχει δ’ἀγορή ὑπὸ δὲ στεναχίζετο γαῖα
Il,2,96,λαῶν ἱζόντων ὅμαδος δ’ἦν ἐννέα δέ σφεας
Il,2,97,κήρυκες βοόωντες ἐρήτυον εἴ ποτ’ ἀϋτῆς
Il,2,98,σχοίατ’ ἀκούσειαν δὲ διοτρεφέων βασιλήων
Il,2,99,Σπουδῇ δ’ἕζετο λαός ἐρήτυθεν δὲ καθ’ ἕδρας
Il,2,100,παυσάμενοι κλαγγῆς ἀνὰ δὲ κρείων Ἀγαμέμνων
Il,2,101,ἔστη σκῆπτρον ἔχων τὸ μὲν Ἥφαιστος κάμε τεύχων
Il,2,102,Ἥφαιστος μὲν δῶκε Διὶ Κρονίωνι ἄνακτι
Il,2,103,αὐτὰρ ἄρα Ζεὺς δῶκε διακτόρῳ ἀργεϊφόντῃ
Il,2,104,Ἑρμείας δὲ ἄναξ δῶκεν Πέλοπι πληξίππῳ
Il,2,105,αὐτὰρ ὃ αὖτε Πέλοψ δῶκ’ Ἀτρέϊ ποιμένι λαῶν
Il,2,106,Ἀτρεὺς δὲ θνῄσκων ἔλιπεν πολύαρνι Θυέστῃ
Il,2,107,αὐτὰρ ὃ αὖτε Θυέστ’ Ἀγαμέμνονι λεῖπε φορῆναι
Il,2,108,πολλῇσιν νήσοισι καὶ Ἄργεϊ παντὶ ἀνάσσειν
Il,2,109,Τῷ ὅ γ’ἐρεισάμενος ἔπε’ Ἀργείοισι μετηύδα
Il,2,110,ὦ φίλοι ἥρωες Δαναοὶ θεράποντες Ἄρηος
Il,2,111,Ζεύς με μέγα Κρονίδης ἄτῃ ἐνέδησε βαρείῃ
Il,2,112,σχέτλιος ὃς πρὶν μέν μοι ὑπέσχετο καὶ κατένευσεν
Il,2,113,Ἴλιον ἐκπέρσαντ’ εὐτείχεον ἀπονέεσθαι
Il,2,114,νῦν δὲ κακὴν ἀπάτην βουλεύσατο καί με κελεύει
Il,2,115,δυσκλέα Ἄργος ἱκέσθαι ἐπεὶ πολὺν ὤλεσα λαόν
Il,2,116,Οὕτω που Διὶ μέλλει ὑπερμενέϊ φίλον εἶναι
Il,2,117,ὃς δὴ πολλάων πολίων κατέλυσε κάρηνα
Il,2,118,ἠδ’ ἔτι καὶ λύσει τοῦ γὰρ κράτος ἐστὶ μέγιστον
Il,2,119,Αἰσχρὸν γὰρ τόδε γ’ἐστὶ καὶ ἐσσομένοισι πυθέσθαι
Il,2,120,μὰψ οὕτω τοιόνδε τοσόνδε τε λαὸν Ἀχαιῶν
Il,2,121,ἄπρηκτον πόλεμον πολεμίζειν ἠδὲ μάχεσθαι
Il,2,122,ἀνδράσι παυροτέροισι τέλος δ’οὔ πώ τι πέφανται
Il,2,123,εἴ περ γάρ κ’ἐθέλοιμεν Ἀχαιοί τε Τρῶές τε
Il,2,124,ὅρκια πιστὰ ταμόντες ἀριθμηθήμεναι ἄμφω
Il,2,125,Τρῶας μὲν λέξασθαι ἐφέστιοι ὅσσοι ἔασιν
Il,2,126,ἡμεῖς δ’ἐς δεκάδας διακοσμηθεῖμεν Ἀχαιοί
Il,2,127,Τρώων δ’ἄνδρα ἕκαστοι ἑλοίμεθα οἰνοχοεύειν
Il,2,128,πολλαί κεν δεκάδες δευοίατο οἰνοχόοιο
Il,2,129,Τόσσον ἐγώ φημι πλέας ἔμμεναι υἷας Ἀχαιῶν
Il,2,130,Τρώων οἳ ναίουσι κατὰ πτόλιν ἀλλ’ ἐπίκουροι
Il,2,131,πολλέων ἐκ πολίων ἐγχέσπαλοι ἄνδρες ἔασιν
Il,2,132,οἵ με μέγα πλάζουσι καὶ οὐκ εἰῶσ’ ἐθέλοντα
Il,2,133,Ἰλίου ἐκπέρσαι εὖ ναιόμενον πτολίεθρον
Il,2,134,Ἐννέα δὴ βεβάασι Διὸς μεγάλου ἐνιαυτοί
Il,2,135,καὶ δὴ δοῦρα σέσηπε νεῶν καὶ σπάρτα λέλυνται
Il,2,136,αἳ δέ που ἡμέτεραί τ’ἄλοχοι καὶ νήπια τέκνα
Il,2,137,εἵατ’ ἐνὶ μεγάροις ποτιδέγμεναι ἄμμι δὲ ἔργον
Il,2,138,αὔτως ἀκράαντον οὗ εἵνεκα δεῦρ’ ἱκόμεσθα
Il,2,139,Ἀλλ’ ἄγεθ’ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες
Il,2,140,φεύγωμεν σὺν νηυσὶ φίλην ἐς πατρίδα γαῖαν
Il,2,141,οὐ γὰρ ἔτι Τροίην αἱρήσομεν εὐρυάγυιαν
Il,2,142,Ὣς φάτο τοῖσι δὲ θυμὸν ἐνὶ στήθεσσιν ὄρινε
Il,2,143,πᾶσι μετὰ πληθὺν ὅσοι οὐ βουλῆς ἐπάκουσαν
Il,2,144,κινήθη δ’ἀγορὴ φὴ κύματα μακρὰ θαλάσσης
Il,2,145,πόντου Ἰκαρίοιο τὰ μέν τ’Εὖρός τε Νότος τε
Il,2,146,ὤρορ’ ἐπαΐξας πατρὸς Διὸς ἐκ νεφελάων
Il,2,147,Ὡς δ’ὅτε κινήσῃ Ζέφυρος βαθὺ λήϊον ἐλθὼν
Il,2,148,λάβρος ἐπαιγίζων ἐπί τ’ἠμύει ἀσταχύεσσιν
Il,2,149,ὣς τῶν πᾶσ’ ἀγορὴ κινήθη τοὶ δ’ἀλαλητῷ
Il,2,150,νῆας ἔπ’ ἐσσεύοντο ποδῶν δ’ὑπένερθε κονίη
Il,2,151,ἵστατ’ ἀειρομένη τοὶ δ’ἀλλήλοισι κέλευον
Il,2,152,ἅπτεσθαι νηῶν ἠδ’ ἑλκέμεν εἰς ἅλα δῖαν
Il,2,153,οὐρούς τ’ἐξεκάθαιρον ἀϋτὴ δ’οὐρανὸν ἷκεν
Il,2,154,οἴκαδε ἱεμένων ὑπὸ δ’ᾕρεον ἕρματα νηῶν
Il,2,155,Ἔνθά κεν Ἀργείοισιν ὑπέρμορα νόστος ἐτύχθη
Il,2,156,εἰ μὴ Ἀθηναίην Ἥρη πρὸς μῦθον ἔειπεν
Il,2,157,ὢ πόποι αἰγιόχοιο Διὸς τέκος Ἀτρυτώνη
Il,2,158,οὕτω δὴ οἶκον δὲ φίλην ἐς πατρίδα γαῖαν
Il,2,159,Ἀργεῖοι φεύξονται ἐπ’ εὐρέα νῶτα θαλάσσης
Il,2,160,κὰδ δέ κεν εὐχωλὴν Πριάμῳ καὶ Τρωσὶ λίποιεν
Il,2,161,Ἀργείην Ἑλένην ἧς εἵνεκα πολλοὶ Ἀχαιῶν
Il,2,162,ἐν Τροίῃ ἀπόλοντο φίλης ἀπὸ πατρίδος αἴης
Il,2,163,ἀλλ’ ἴθι νῦν κατὰ λαὸν Ἀχαιῶν χαλκοχιτώνων
Il,2,164,σοῖς ἀγανοῖς ἐπέεσσιν ἐρήτυε φῶτα ἕκαστον
Il,2,165,μηδὲ ἔα νῆας ἅλα δ’ἑλκέμεν ἀμφιελίσσας
Il,2,166,Ὣς ἔφατ’ οὐδ’ ἀπίθησε θεὰ γλαυκῶπις Ἀθήνη
Il,2,167,βῆ δὲ κατ’ Οὐλύμποιο καρήνων ἀΐξασα
Il,2,168,καρπαλίμως δ’ἵκανε θοὰς ἐπὶ νῆας Ἀχαιῶν
Il,2,169,Εὗρεν ἔπειτ’ Ὀδυσῆα Διὶ μῆτιν ἀτάλαντον
Il,2,170,ἑσταότ’ οὐδ’ ὅ γε νηὸς ἐϋσσέλμοιο μελαίνης
Il,2,171,ἅπτετ’ ἐπεί μιν ἄχος κραδίην καὶ θυμὸν ἵκανεν
Il,2,172,ἀγχοῦ δ’ἱσταμένη προσέφη γλαυκῶπις Ἀθήνη
Il,2,173,διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ
Il,2,174,οὕτω δὴ οἶκον δὲ φίλην ἐς πατρίδα γαῖαν
Il,2,175,φεύξεσθ’ ἐν νήεσσι πολυκλήϊσι πεσόντες
Il,2,176,κὰδ δέ κεν εὐχωλὴν Πριάμῳ καὶ Τρωσὶ λίποιτε
Il,2,177,Ἀργείην Ἑλένην ἧς εἵνεκα πολλοὶ Ἀχαιῶν
Il,2,178,ἐν Τροίῃ ἀπόλοντο φίλης ἀπὸ πατρίδος αἴης;
Il,2,179,ἀλλ’ ἴθι νῦν κατὰ λαὸν Ἀχαιῶν μηδ’ ἔτ’ ἐρώει
Il,2,180,σοῖς δ’ἀγανοῖς ἐπέεσσιν ἐρήτυε φῶτα ἕκαστον
Il,2,181,μηδὲ ἔα νῆας ἅλα δ’ἑλκέμεν ἀμφιελίσσας
Il,2,182,Ὣς φάθ’ ὃ δὲ ξυνέηκε θεᾶς ὄπα φωνησάσης
Il,2,183,βῆ δὲ θέειν ἀπὸ δὲ χλαῖναν βάλε τὴν δὲ κόμισσε
Il,2,184,κῆρυξ Εὐρυβάτης Ἰθακήσιος ὅς οἱ ὀπήδει
Il,2,185,αὐτὸς δ’Ἀτρεΐδεω Ἀγαμέμνονος ἀντίος ἐλθὼν
Il,2,186,δέξατό οἱ σκῆπτρον πατρώϊον ἄφθιτον αἰεί
Il,2,187,σὺν τῷ ἔβη κατὰ νῆας Ἀχαιῶν χαλκοχιτώνων
Il,2,188,Ὅν τινα μὲν βασιλῆα καὶ ἔξοχον ἄνδρα κιχείη
Il,2,189,τὸν δ’ἀγανοῖς ἐπέεσσιν ἐρητύσασκε παραστάς
Il,2,190,δαιμόνι’ οὔ σε ἔοικε κακὸν ὣς δειδίσσεσθαι
Il,2,191,ἀλλ’ αὐτός τε κάθησο καὶ ἄλλους ἵδρυε λαούς
Il,2,192,οὐ γάρ πω σάφα οἶσθ’ οἷος νόος Ἀτρεΐωνος
Il,2,193,νῦν μὲν πειρᾶται τάχα δ’ἴψεται υἷας Ἀχαιῶν
Il,2,194,Ἐν βουλῇ δ’οὐ πάντες ἀκούσαμεν οἷον ἔειπε
Il,2,195,μή τι χολωσάμενος ῥέξῃ κακὸν υἷας Ἀχαιῶν
Il,2,196,θυμὸς δὲ μέγας ἐστὶ διοτρεφέων βασιλήων
Il,2,197,τιμὴ δ’ἐκ Διός ἐστι φιλεῖ δέ ἑ μητίετα Ζεύς
Il,2,198,Ὃν δ’αὖ δήμου τ’ἄνδρα ἴδοι βοόωντά τ’ἐφεύροι
Il,2,199,τὸν σκήπτρῳ ἐλάσασκεν ὁμοκλήσασκέ τε μύθῳ
Il,2,200,δαιμόνι’ ἀτρέμας ἧσο καὶ ἄλλων μῦθον ἄκουε
Il,2,201,οἳ σέο φέρτεροί εἰσι σὺ δ’ἀπτόλεμος καὶ ἄναλκις
Il,2,202,οὔτέ ποτ’ ἐν πολέμῳ ἐναρίθμιος οὔτ’ ἐνὶ βουλῇ
Il,2,203,οὐ μέν πως πάντες βασιλεύσομεν ἐνθάδ’ Ἀχαιοί
Il,2,204,οὐκ ἀγαθὸν πολυκοιρανίη εἷς κοίρανος ἔστω
Il,2,205,εἷς βασιλεύς ᾧ δῶκε Κρόνου πάϊς ἀγκυλομήτεω
Il,2,206,σκῆπτρόν τ’ἠδὲ θέμιστας ἵνά σφισι βουλεύῃσι
Il,2,207,Ὣς ὅ γε κοιρανέων δίεπε στρατόν οἳ δ’ἀγορὴν δὲ
Il,2,208,αὖτις ἐπεσσεύοντο νεῶν ἄπο καὶ κλισιάων
Il,2,209,ἠχῇ ὡς ὅτε κῦμα πολυφλοίσβοιο θαλάσσης
Il,2,210,αἰγιαλῷ μεγάλῳ βρέμεται σμαραγεῖ δέ τε πόντος
Il,2,211,Ἄλλοι μέν ῥ’ἕζοντο ἐρήτυθεν δὲ καθ’ ἕδρας
Il,2,212,Θερσίτης δ’ἔτι μοῦνος ἀμετροεπὴς ἐκολῴα
Il,2,213,ὃς ἔπεα φρεσὶν ᾗσιν ἄκοσμά τε πολλά τε ᾔδη
Il,2,214,μάψ ἀτὰρ οὐ κατὰ κόσμον ἐριζέμεναι βασιλεῦσιν
Il,2,215,ἀλλ’ ὅ τι οἱ εἴσαιτο γελοίϊον Ἀργείοισιν
Il,2,216,ἔμμεναι αἴσχιστος δὲ ἀνὴρ ὑπὸ Ἴλιον ἦλθε
Il,2,217,φολκὸς ἔην χωλὸς δ’ἕτερον πόδα τὼ δέ οἱ ὤμω
Il,2,218,κυρτὼ ἐπὶ στῆθος συνοχωκότε αὐτὰρ ὕπερθε
Il,2,219,φοξὸς ἔην κεφαλήν ψεδνὴ δ’ἐπενήνοθε λάχνη
Il,2,220,Ἔχθιστος δ’Ἀχιλῆϊ μάλιστ’ ἦν ἠδ’ Ὀδυσῆϊ
Il,2,221,τὼ γὰρ νεικείεσκε τότ’ αὖτ’ Ἀγαμέμνονι δίῳ
Il,2,222,ὀξέα κεκλήγων λέγ’ ὀνείδεα τῷ δ’ἄρ’ Ἀχαιοὶ
Il,2,223,ἐκπάγλως κοτέοντο νεμέσσηθέν τ’ἐνὶ θυμῷ
Il,2,224,Αὐτὰρ ὃ μακρὰ βοῶν Ἀγαμέμνονα νείκεε μύθῳ
Il,2,225,Ἀτρεΐδη τέο δ’αὖτ’  ἐπιμέμφεαι ἠδὲ χατίζεις;
Il,2,226,πλεῖαί τοι χαλκοῦ κλισίαι πολλαὶ δὲ γυναῖκες
Il,2,227,εἰσὶν ἐνὶ κλισίῃς ἐξαίρετοι ἅς τοι Ἀχαιοὶ
Il,2,228,πρωτίστῳ δίδομεν εὖτ’ ἂν πτολίεθρον ἕλωμεν
Il,2,229,Ἦ ἔτι καὶ χρυσοῦ ἐπιδεύεαι ὅν κέ τις οἴσει
Il,2,230,Τρώων ἱπποδάμων ἐξ Ἰλίου υἷος ἄποινα
Il,2,231,ὅν κεν ἐγὼ δήσας ἀγάγω ἢ ἄλλος Ἀχαιῶν
Il,2,232,ἠὲ γυναῖκα νέην ἵνα μίσγεαι ἐν φιλότητι
Il,2,233,ἥν τ’αὐτὸς ἀπονόσφι κατίσχεαι; οὐ μὲν ἔοικεν
Il,2,234,ἀρχὸν ἐόντα κακῶν ἐπιβασκέμεν υἷας Ἀχαιῶν
Il,2,235,Ὦ πέπονες κάκ’ ἐλέγχε’ Ἀχαιΐδες οὐκέτ’ Ἀχαιοὶ
Il,2,236,οἴκαδέ περ σὺν νηυσὶ νεώμεθα τόνδε δ’ἐῶμεν
Il,2,237,αὐτοῦ ἐνὶ Τροίῃ γέρα πεσσέμεν ὄφρα ἴδηται
Il,2,238,ἤ ῥά τί οἱ χἠμεῖς προσαμύνομεν ἦε καὶ οὐκί
Il,2,239,ὃς καὶ νῦν Ἀχιλῆα ἕο μέγ’ ἀμείνονα φῶτα
Il,2,240,ἠτίμησεν ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας
Il,2,241,Ἀλλὰ μάλ’ οὐκ Ἀχιλῆϊ χόλος φρεσίν ἀλλὰ μεθήμων
Il,2,242,ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο
Il,2,243,ὣς φάτο νεικείων Ἀγαμέμνονα ποιμένα λαῶν
Il,2,244,Θερσίτης τῷ δ’ὦκα παρίστατο δῖος Ὀδυσσεύς
Il,2,245,καί μιν ὑπόδρα ἰδὼν χαλεπῷ ἠνίπαπε μύθῳ
Il,2,246,Θερσῖτ’ ἀκριτόμυθε λιγύς περ ἐὼν ἀγορητής
Il,2,247,ἴσχεο μηδ’ ἔθελ’ οἶος ἐριζέμεναι βασιλεῦσιν
Il,2,248,οὐ γὰρ ἐγὼ σέο φημὶ χερειότερον βροτὸν ἄλλον
Il,2,249,ἔμμεναι ὅσσοι ἅμ’ Ἀτρεΐδῃς ὑπὸ Ἴλιον ἦλθον
Il,2,250,Τὼ οὐκ ἂν βασιλῆας ἀνὰ στόμ’ ἔχων ἀγορεύοις
Il,2,251,καί σφιν ὀνείδεά τε προφέροις νόστόν τε φυλάσσοις
Il,2,252,Οὐδέ τί πω σάφα ἴδμεν ὅπως ἔσται τάδε ἔργα
Il,2,253,ἢ εὖ ἦε κακῶς νοστήσομεν υἷες Ἀχαιῶν
Il,2,254,Τὼ νῦν Ἀτρεΐδῃ Ἀγαμέμνονι ποιμένι λαῶν
Il,2,255,ἧσαι ὀνειδίζων ὅτι οἱ μάλα πολλὰ διδοῦσιν
Il,2,256,ἥρωες Δαναοί σὺ δὲ κερτομέων ἀγορεύεις
Il,2,257,Ἀλλ’ ἔκ τοι ἐρέω τὸ δὲ καὶ τετελεσμένον ἔσται
Il,2,258,εἴ κ’ἔτι σ’ἀφραίνοντα κιχήσομαι ὥς νύ περ ὧδε
Il,2,259,μηκέτ’ ἔπειτ’ Ὀδυσῆϊ κάρη ὤμοισιν ἐπείη
Il,2,260,μηδ’ ἔτι Τηλεμάχοιο πατὴρ κεκλημένος εἴην
Il,2,261,εἰ μὴ ἐγώ σε λαβὼν ἀπὸ μὲν φίλα εἵματα δύσω
Il,2,262,χλαῖνάν τ’ἠδὲ χιτῶνα τά τ’αἰδῶ ἀμφικαλύπτει
Il,2,263,αὐτὸν δὲ κλαίοντα θοὰς ἐπὶ νῆας ἀφήσω
Il,2,264,πεπλήγων ἀγορῆθεν ἀεικέσσι πληγῇσιν
Il,2,265,Ὣς ἄρ’ ἔφη σκήπτρῳ δὲ μετάφρενον ἠδὲ καὶ ὤμω
Il,2,266,πλῆξεν ὃ δ’ἰδνώθη θαλερὸν δέ οἱ ἔκπεσε δάκρυ
Il,2,267,σμῶδιξ δ’αἱματόεσσα μεταφρένου ἐξυπανέστη
Il,2,268,σκήπτρου ὕπο χρυσέου ὃ δ’ἄρ’ ἕζετο τάρβησέν τε
Il,2,269,ἀλγήσας δ’ἀχρεῖον ἰδὼν ἀπομόρξατο δάκρυ
Il,2,270,Οἳ δὲ καὶ ἀχνύμενοί περ ἐπ’ αὐτῷ ἡδὺ γέλασσαν
Il,2,271,ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον
Il,2,272,ὢ πόποι ἦ δὴ μυρί’ Ὀδυσσεὺς ἐσθλὰ ἔοργε
Il,2,273,βουλάς τ’ἐξάρχων ἀγαθὰς πόλεμόν τε κορύσσων
Il,2,274,νῦν δὲ τόδε μέγ’ ἄριστον ἐν Ἀργείοισιν ἔρεξεν
Il,2,275,ὃς τὸν λωβητῆρα ἐπεσβόλον ἔσχ’ ἀγοράων
Il,2,276,Οὔ θήν μιν πάλιν αὖτις ἀνήσει θυμὸς ἀγήνωρ
Il,2,277,νεικείειν βασιλῆας ὀνειδείοις ἐπέεσσιν
Il,2,278,Ὣς φάσαν ἣ πληθύς ἀνὰ δ’ὃ πτολίπορθος Ὀδυσσεὺς
Il,2,279,ἔστη σκῆπτρον ἔχων παρὰ δὲ γλαυκῶπις Ἀθήνη
Il,2,280,εἰδομένη κήρυκι σιωπᾶν λαὸν ἀνώγει
Il,2,281,ὡς ἅμα θ’οἳ πρῶτοί τε καὶ ὕστατοι υἷες Ἀχαιῶν
Il,2,282,μῦθον ἀκούσειαν καὶ ἐπιφρασσαίατο βουλήν
Il,2,283,ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν
Il,2,284,Ἀτρεΐδη νῦν δή σε ἄναξ ἐθέλουσιν Ἀχαιοὶ
Il,2,285,πᾶσιν ἐλέγχιστον θέμεναι μερόπεσσι βροτοῖσιν
Il,2,286,οὐδέ τοι ἐκτελέουσιν ὑπόσχεσιν ἥν περ ὑπέσταν
Il,2,287,ἐνθάδ’ ἔτι στείχοντες ἀπ’ Ἄργεος ἱπποβότοιο
Il,2,288,Ἴλιον ἐκπέρσαντ’ εὐτείχεον ἀπονέεσθαι
Il,2,289,Ὥς τε γὰρ ἢ παῖδες νεαροὶ χῆραί τε γυναῖκες
Il,2,290,ἀλλήλοισιν ὀδύρονται οἶκον δὲ νέεσθαι
Il,2,291,Ἦ μὴν καὶ πόνος ἐστὶν ἀνιηθέντα νέεσθαι
Il,2,292,καὶ γάρ τίς θ’ἕνα μῆνα μένων ἀπὸ ἧς ἀλόχοιο
Il,2,293,ἀσχαλάᾳ σὺν νηῒ πολυζύγῳ ὅν περ ἄελλαι
Il,2,294,χειμέριαι εἰλέωσιν ὀρινομένη τε θάλασσα
Il,2,295,ἡμῖν δ’εἴνατός ἐστι περιτροπέων ἐνιαυτὸς
Il,2,296,ἐνθάδε μιμνόντεσσι τὼ οὐ νεμεσίζομ’ Ἀχαιοὺς
Il,2,297,ἀσχαλάαν παρὰ νηυσὶ κορωνίσιν ἀλλὰ καὶ ἔμπης
Il,2,298,αἰσχρόν τοι δηρόν τε μένειν κενεόν τε νέεσθαι
Il,2,299,Τλῆτε φίλοι καὶ μείνατ’ ἐπὶ χρόνον ὄφρα δαῶμεν
Il,2,300,ἢ ἐτεὸν Κάλχας μαντεύεται ἦε καὶ οὐκί
Il,2,301,Εὖ γὰρ δὴ τόδε ἴδμεν ἐνὶ φρεσίν ἐστὲ δὲ πάντες
Il,2,302,μάρτυροι οὓς μὴ κῆρες ἔβαν θανάτοιο φέρουσαι
Il,2,303,χθιζά τε καὶ πρωΐζ’ ὅτ’ ἐς Αὐλίδα νῆες Ἀχαιῶν
